virus_taxid,virus_family,true_label,predicted_prob,predicted_label,correct,error_type
518629,Papillomaviridae,0,0.1301,0,True,correct
518630,Papillomaviridae,0,0.0723,0,True,correct
533185,Picornaviridae,0,0.1916,0,True,correct
536079,Adenoviridae,1,0.5469,1,True,correct
538121,Spinareoviridae,1,0.567,1,True,correct
538123,Spinareoviridae,1,0.7276,1,True,correct
556755,Caliciviridae,0,0.5791,1,False,false_positive
556926,Adenoviridae,0,0.4551,0,True,correct
565537,Papillomaviridae,0,0.0619,0,True,correct
565995,Filoviridae,1,0.7983,1,True,correct
568715,Astroviridae,0,0.3145,0,True,correct
573824,Picornaviridae,1,0.1208,0,False,false_negative
582384,Picornaviridae,0,0.301,0,True,correct
585060,Adenoviridae,1,0.9001,1,True,correct
585063,Adenoviridae,1,0.9416,1,True,correct
585066,Adenoviridae,1,0.7575,1,True,correct
585067,Adenoviridae,1,0.843,1,True,correct
585068,Adenoviridae,1,0.8911,1,True,correct
585071,Adenoviridae,1,0.901,1,True,correct
585072,Adenoviridae,1,0.7552,1,True,correct
585073,Adenoviridae,1,0.8085,1,True,correct
585077,Adenoviridae,0,0.6361,1,False,false_positive
585079,Adenoviridae,0,0.5297,1,False,false_positive
585080,Adenoviridae,0,0.3815,0,True,correct
585081,Adenoviridae,0,0.1917,0,True,correct
585084,Adenoviridae,0,0.4218,0,True,correct
585085,Adenoviridae,1,0.3009,0,False,false_negative
585087,Adenoviridae,1,0.5415,1,True,correct
585088,Adenoviridae,1,0.7524,1,True,correct
585089,Adenoviridae,1,0.4035,0,False,false_negative
585094,Adenoviridae,1,0.7208,1,True,correct
585095,Adenoviridae,0,0.6204,1,False,false_positive
585096,Adenoviridae,0,0.7241,1,False,false_positive
585098,Adenoviridae,1,0.819,1,True,correct
587347,Papillomaviridae,0,0.1422,0,True,correct
587348,Papillomaviridae,0,0.2865,0,True,correct
587349,Papillomaviridae,0,0.0631,0,True,correct
587350,Papillomaviridae,0,0.2072,0,True,correct
587351,Papillomaviridae,0,0.2092,0,True,correct
602074,Picornaviridae,0,0.0527,0,True,correct
611708,Peribunyaviridae,1,0.7922,1,True,correct
621278,Hepadnaviridae,0,0.5373,1,False,false_positive
638313,Parvoviridae,1,0.2404,0,False,false_negative
642022,Rhabdoviridae,0,0.8028,1,False,false_positive
645687,Astroviridae,0,0.4767,0,True,correct
651580,Adenoviridae,0,0.2084,0,True,correct
673323,Papillomaviridae,0,0.1107,0,True,correct
674086,Caliciviridae,0,0.4412,0,True,correct
674093,Caliciviridae,0,0.3054,0,True,correct
683172,Astroviridae,0,0.2669,0,True,correct
683174,Astroviridae,0,0.2299,0,True,correct
687340,Anelloviridae,1,0.0834,0,False,false_negative
687341,Anelloviridae,1,0.2318,0,False,false_negative
687342,Anelloviridae,1,0.1528,0,False,false_negative
687343,Anelloviridae,1,0.0836,0,False,false_negative
687345,Anelloviridae,0,0.0971,0,True,correct
687346,Anelloviridae,0,0.2668,0,True,correct
687347,Anelloviridae,0,0.1771,0,True,correct
687349,Anelloviridae,0,0.2408,0,True,correct
687351,Anelloviridae,0,0.2897,0,True,correct
687354,Anelloviridae,0,0.1471,0,True,correct
687355,Anelloviridae,0,0.1908,0,True,correct
687356,Anelloviridae,0,0.3222,0,True,correct
687357,Anelloviridae,0,0.1303,0,True,correct
687358,Anelloviridae,0,0.2363,0,True,correct
687364,Anelloviridae,1,0.4003,0,False,false_negative
687365,Anelloviridae,1,0.2042,0,False,false_negative
687366,Anelloviridae,0,0.246,0,True,correct
687367,Anelloviridae,0,0.1136,0,True,correct
687369,Anelloviridae,0,0.048,0,True,correct
687370,Anelloviridae,0,0.1078,0,True,correct
687371,Anelloviridae,0,0.1086,0,True,correct
687372,Anelloviridae,1,0.1202,0,False,false_negative
687373,Anelloviridae,0,0.0756,0,True,correct
687374,Anelloviridae,0,0.1649,0,True,correct
687375,Anelloviridae,0,0.2699,0,True,correct
687376,Anelloviridae,0,0.0587,0,True,correct
687379,Anelloviridae,0,0.0919,0,True,correct
687380,Anelloviridae,0,0.0815,0,True,correct
688699,Phenuiviridae,0,0.8033,1,False,false_positive
689403,Parvoviridae,0,0.657,1,False,false_positive
694003,Coronaviridae,1,0.7452,1,True,correct
694009,Coronaviridae,1,0.8379,1,True,correct
694014,Coronaviridae,1,0.8191,1,True,correct
696746,Papillomaviridae,0,0.2079,0,True,correct
714978,Adenoviridae,0,0.2521,0,True,correct
720708,Papillomaviridae,0,0.2316,0,True,correct
742919,Circoviridae,0,0.3743,0,True,correct
742925,Circoviridae,0,0.203,0,True,correct
743811,Papillomaviridae,0,0.1028,0,True,correct
743812,Papillomaviridae,0,0.1308,0,True,correct
746830,Polyomaviridae,0,0.3078,0,True,correct
746831,Polyomaviridae,0,0.2365,0,True,correct
746832,Papillomaviridae,0,0.3234,0,True,correct
749224,nan,0,0.5623,1,False,false_positive
756496,Caliciviridae,0,0.4315,0,True,correct
756497,Caliciviridae,0,0.4202,0,True,correct
765051,Papillomaviridae,0,0.0536,0,True,correct
765052,Papillomaviridae,0,0.0637,0,True,correct
765054,Papillomaviridae,0,0.0624,0,True,correct
765055,Papillomaviridae,0,0.237,0,True,correct
765056,Papillomaviridae,0,0.066,0,True,correct
861519,Picornaviridae,0,0.0901,0,True,correct
880565,Adenoviridae,0,0.2552,0,True,correct
909328,Papillomaviridae,0,0.0448,0,True,correct
909329,Papillomaviridae,0,0.0583,0,True,correct
909331,Papillomaviridae,0,0.1668,0,True,correct
909332,Papillomaviridae,0,0.0461,0,True,correct
909333,Papillomaviridae,0,0.1165,0,True,correct
915426,Papillomaviridae,0,0.231,0,True,correct
915428,Papillomaviridae,0,0.0631,0,True,correct
915429,Papillomaviridae,0,0.2821,0,True,correct
927771,Papillomaviridae,0,0.1911,0,True,correct
942038,Papillomaviridae,0,0.1357,0,True,correct
943084,Anelloviridae,0,0.5766,1,False,false_positive
943908,Polyomaviridae,0,0.545,1,False,false_positive
980087,Adenoviridae,0,0.306,0,True,correct
990302,Papillomaviridae,0,0.0233,0,True,correct
991902,Picornaviridae,0,0.2297,0,True,correct
1000647,Phenuiviridae,0,0.6356,1,False,false_positive
1000649,Phenuiviridae,0,0.8494,1,False,false_positive
1001303,Phenuiviridae,0,0.628,1,False,false_positive
1002273,Anelloviridae,1,0.641,1,True,correct
1003429,Caliciviridae,0,0.202,0,True,correct
1031410,Caliciviridae,0,0.2579,0,True,correct
1033850,Picornaviridae,0,0.1592,0,True,correct
1048856,Phenuiviridae,0,0.8185,1,False,false_positive
1055684,Papillomaviridae,0,0.1842,0,True,correct
1069441,Adenoviridae,0,0.297,0,True,correct
1070409,Papillomaviridae,0,0.0811,0,True,correct
1070411,Papillomaviridae,0,0.334,0,True,correct
1070412,Papillomaviridae,0,0.0524,0,True,correct
1070413,Papillomaviridae,0,0.1502,0,True,correct
1070414,Papillomaviridae,0,0.1631,0,True,correct
1070415,Papillomaviridae,0,0.082,0,True,correct
1070416,Papillomaviridae,0,0.0974,0,True,correct
1070418,Papillomaviridae,0,0.1906,0,True,correct
1070419,Papillomaviridae,0,0.0683,0,True,correct
1070420,Papillomaviridae,0,0.0382,0,True,correct
1077430,Picornaviridae,0,0.0386,0,True,correct
1091197,Adenoviridae,0,0.572,1,False,false_positive
1091198,Adenoviridae,0,0.1462,0,True,correct
1094363,Adenoviridae,0,0.3035,0,True,correct
1096763,Adenoviridae,0,0.4108,0,True,correct
1101371,Adenoviridae,0,0.6438,1,False,false_positive
1110710,Papillomaviridae,0,0.0841,0,True,correct
1124795,Adenoviridae,0,0.3448,0,True,correct
1136260,Matonaviridae,0,0.7619,1,False,false_positive
1141754,Picornaviridae,0,0.1247,0,True,correct
1163715,Anelloviridae,1,0.9435,1,True,correct
1165934,Papillomaviridae,0,0.1718,0,True,correct
1172985,Flaviviridae,1,0.8713,1,True,correct
1175850,Papillomaviridae,0,0.2574,0,True,correct
1175851,Papillomaviridae,0,0.083,0,True,correct
1195796,Papillomaviridae,0,0.0731,0,True,correct
1209820,Papillomaviridae,0,0.0766,0,True,correct
1214955,Anelloviridae,1,0.5907,1,True,correct
1219376,Picornaviridae,0,0.0438,0,True,correct
1219377,Picornaviridae,0,0.0993,0,True,correct
1219378,Picornaviridae,0,0.0726,0,True,correct
1219380,Picornaviridae,0,0.0785,0,True,correct
1219381,Picornaviridae,0,0.4271,0,True,correct
1219404,Picornaviridae,0,0.1746,0,True,correct
1219405,Picornaviridae,0,0.0375,0,True,correct
1219406,Picornaviridae,0,0.0373,0,True,correct
1219407,Picornaviridae,0,0.0544,0,True,correct
1219413,Picornaviridae,0,0.0381,0,True,correct
1219416,Picornaviridae,0,0.0358,0,True,correct
1219419,Picornaviridae,0,0.1051,0,True,correct
1220265,Picornaviridae,0,0.1075,0,True,correct
1224522,Picornaviridae,0,0.0902,0,True,correct
1231709,Polyomaviridae,0,0.1797,0,True,correct
1233383,Picornaviridae,0,0.6968,1,False,false_positive
1239439,Astroviridae,1,0.254,0,False,false_negative
1239565,Astroviridae,1,0.1848,0,False,false_negative
1239567,Astroviridae,1,0.7975,1,True,correct
1239568,Astroviridae,1,0.873,1,True,correct
1239572,Astroviridae,0,0.3671,0,True,correct
1240004,Picornaviridae,0,0.0455,0,True,correct
1247113,Astroviridae,0,0.1106,0,True,correct
1247114,Astroviridae,0,0.1929,0,True,correct
1248136,Picornaviridae,0,0.15,0,True,correct
1280920,Caliciviridae,0,0.5438,1,False,false_positive
1288116,Papillomaviridae,0,0.0712,0,True,correct
1295563,Picornaviridae,1,0.0714,0,False,false_negative
1297549,Papillomaviridae,0,0.1528,0,True,correct
1303334,Polyomaviridae,0,0.2839,0,True,correct
1315259,Papillomaviridae,0,0.0617,0,True,correct
1315260,Papillomaviridae,0,0.2042,0,True,correct
1315261,Papillomaviridae,0,0.1364,0,True,correct
1315262,Papillomaviridae,0,0.1001,0,True,correct
1315263,Papillomaviridae,0,0.2876,0,True,correct
1315264,Papillomaviridae,0,0.1127,0,True,correct
1315265,Papillomaviridae,0,0.0901,0,True,correct
1315266,Papillomaviridae,0,0.0407,0,True,correct
1330524,Picornaviridae,1,0.6557,1,True,correct
1335626,Coronaviridae,1,0.8054,1,True,correct
1337398,Adenoviridae,0,0.3316,0,True,correct
1341019,Oomyviridae,1,0.5,1,True,correct
1347832,Papillomaviridae,0,0.0957,0,True,correct
1348384,Sedoreoviridae,1,0.1222,0,False,false_negative
1384672,Paramyxoviridae,0,0.0691,0,True,correct
1415627,Anelloviridae,0,0.5423,1,False,false_positive
1415628,Anelloviridae,0,0.5583,1,False,false_positive
1418033,Picornaviridae,0,0.0602,0,True,correct
1418035,Picornaviridae,0,0.1117,0,True,correct
1418064,Picornaviridae,0,0.1503,0,True,correct
1420544,Papillomaviridae,0,0.0698,0,True,correct
1425211,Picornaviridae,0,0.5451,1,False,false_positive
1434986,Papillomaviridae,0,0.149,0,True,correct
1434988,Papillomaviridae,0,0.0579,0,True,correct
1435148,Picornaviridae,0,0.1476,0,True,correct
1440170,Togaviridae,1,0.8519,1,True,correct
1442164,Picornaviridae,0,0.0913,0,True,correct
1449827,Papillomaviridae,0,0.2158,0,True,correct
1453408,Nairoviridae,1,0.6638,1,True,correct
1459003,Spinareoviridae,1,0.56,1,True,correct
1461395,Adenoviridae,0,0.1965,0,True,correct
1472342,Papillomaviridae,0,0.1733,0,True,correct
1478160,Papillomaviridae,0,0.0627,0,True,correct
1488574,Genomoviridae,0,0.6609,1,False,false_positive
1501396,Peribunyaviridae,1,0.1892,0,False,false_negative
1507812,Caliciviridae,0,0.4286,0,True,correct
1511807,Picornaviridae,1,0.6597,1,True,correct
1511894,Parvoviridae,1,0.79,1,True,correct
1511919,Parvoviridae,0,0.4524,0,True,correct
1513258,Papillomaviridae,0,0.0978,0,True,correct
1513259,Papillomaviridae,0,0.047,0,True,correct
1513260,Papillomaviridae,0,0.058,0,True,correct
1513261,Papillomaviridae,0,0.0246,0,True,correct
1513262,Papillomaviridae,0,0.0597,0,True,correct
1513263,Papillomaviridae,0,0.0986,0,True,correct
1516081,Genomoviridae,0,0.6306,1,False,false_positive
1518574,Astroviridae,0,0.3062,0,True,correct
1525173,Pecoviridae,0,0.7121,1,False,false_positive
1535290,Anelloviridae,0,0.0855,0,True,correct
1535291,Anelloviridae,0,0.0667,0,True,correct
1542134,Papillomaviridae,0,0.0427,0,True,correct
1544901,Hepaciviridae,0,0.6936,1,False,false_positive
1545700,Papillomaviridae,0,0.0591,0,True,correct
1547495,Picornaviridae,0,0.6208,1,False,false_positive
1572667,Circoviridae,0,0.5839,1,False,false_positive
1573584,Circoviridae,0,0.2648,0,True,correct
1578041,Paramyxoviridae,0,0.6238,1,False,false_positive
1582094,Picornaviridae,0,0.1537,0,True,correct
1595998,Smacoviridae,0,0.2237,0,True,correct
1597962,Sedoreoviridae,1,0.6237,1,True,correct
1604283,Adenoviridae,0,0.2815,0,True,correct
1618189,Orthomyxoviridae,0,0.7781,1,False,false_positive
1643649,Adenoviridae,0,0.1544,0,True,correct
1647924,Papillomaviridae,0,0.2704,0,True,correct
1673681,Genomoviridae,0,0.7248,1,False,false_positive
1678143,Hepeviridae,1,0.6054,1,True,correct
1678145,Hepeviridae,1,0.4221,0,False,false_negative
1678227,Peribunyaviridae,0,0.3563,0,True,correct
1678230,Peribunyaviridae,1,0.1894,0,False,false_negative
1682339,Papillomaviridae,0,0.048,0,True,correct
1682341,Papillomaviridae,0,0.1292,0,True,correct
1704090,Hepaciviridae,0,0.5579,1,False,false_positive
1714619,Bornaviridae,0,0.8218,1,False,false_positive
1714621,Bornaviridae,1,0.6576,1,True,correct
1764076,Peribunyaviridae,1,0.6228,1,True,correct
1788432,Adenoviridae,1,0.8552,1,True,correct
1788433,Adenoviridae,1,0.7797,1,True,correct
1803390,Astroviridae,0,0.8455,1,False,false_positive
1803394,Astroviridae,0,0.7828,1,False,false_positive
1803956,Picornaviridae,0,0.0908,0,True,correct
1812175,Matonaviridae,0,0.6364,1,False,false_positive
1820159,Smacoviridae,0,0.4267,0,True,correct
1848960,Phenuiviridae,0,0.8777,1,False,false_positive
1851122,Papillomaviridae,0,0.0743,0,True,correct
1851123,Papillomaviridae,0,0.1989,0,True,correct
1851124,Papillomaviridae,0,0.061,0,True,correct
1851125,Papillomaviridae,0,0.2587,0,True,correct
1851126,Papillomaviridae,0,0.1113,0,True,correct
1851127,Papillomaviridae,0,0.1244,0,True,correct
1851128,Papillomaviridae,0,0.3148,0,True,correct
1851213,Papillomaviridae,0,0.0419,0,True,correct
1851214,Papillomaviridae,0,0.0784,0,True,correct
1851215,Papillomaviridae,0,0.1808,0,True,correct
1851216,Papillomaviridae,0,0.0198,0,True,correct
1851217,Papillomaviridae,0,0.0834,0,True,correct
1851218,Papillomaviridae,0,0.05,0,True,correct
1851219,Papillomaviridae,0,0.3304,0,True,correct
1851220,Papillomaviridae,0,0.0479,0,True,correct
1851221,Papillomaviridae,0,0.1073,0,True,correct
1859149,Anelloviridae,0,0.2784,0,True,correct
1862824,Genomoviridae,0,0.4892,0,True,correct
1868658,Astroviridae,1,0.2535,0,False,false_negative
1891726,Polyomaviridae,1,0.1492,0,False,false_negative
1891727,Polyomaviridae,0,0.5207,1,False,false_positive
1891728,Polyomaviridae,0,0.0654,0,True,correct
1891745,Polyomaviridae,0,0.407,0,True,correct
1891754,Polyomaviridae,1,0.4539,0,False,false_negative
1891762,Polyomaviridae,1,0.2474,0,False,false_negative
1891763,Polyomaviridae,0,0.5,1,False,false_positive
1891765,Polyomaviridae,0,0.4786,0,True,correct
1891767,Polyomaviridae,1,0.3724,0,False,false_negative
1897087,Bornaviridae,1,0.7572,1,True,correct
1906354,Picornaviridae,0,0.055,0,True,correct
1906355,Picornaviridae,0,0.0611,0,True,correct
1906356,Picornaviridae,0,0.0689,0,True,correct
1914415,Smacoviridae,0,0.3973,0,True,correct
1933180,Peribunyaviridae,1,0.784,1,True,correct
1960046,Caliciviridae,0,0.5898,1,False,false_positive
1961678,Papillomaviridae,0,0.0555,0,True,correct
1961679,Papillomaviridae,0,0.7036,1,False,false_positive
1961680,Papillomaviridae,0,0.1278,0,True,correct
1961682,Papillomaviridae,0,0.1876,0,True,correct
1961683,Papillomaviridae,0,0.072,0,True,correct
1961783,Papillomaviridae,0,0.0397,0,True,correct
1961924,Papillomaviridae,0,0.2572,0,True,correct
1965018,Circoviridae,0,0.0409,0,True,correct
1965089,Coronaviridae,1,0.5,1,True,correct
1972568,Rhabdoviridae,1,0.5674,1,True,correct
1972574,Rhabdoviridae,1,0.6496,1,True,correct
1972575,Rhabdoviridae,1,0.5875,1,True,correct
1972576,Rhabdoviridae,1,0.9026,1,True,correct
1972577,Rhabdoviridae,1,0.7515,1,True,correct
1972578,Rhabdoviridae,1,0.338,0,False,false_negative
1972579,Rhabdoviridae,1,0.6225,1,True,correct
1972587,Rhabdoviridae,1,0.1867,0,False,false_negative
1978540,Rhabdoviridae,0,0.1582,0,True,correct
1980456,Hantaviridae,1,0.7989,1,True,correct
1982742,Picornaviridae,0,0.1635,0,True,correct
1985415,Genomoviridae,0,0.3347,0,True,correct
2003649,Picornaviridae,0,0.4166,0,True,correct
2003650,Picornaviridae,0,0.5544,1,False,false_positive
2003651,Picornaviridae,0,0.079,0,True,correct
2003652,Picornaviridae,1,0.5877,1,True,correct
2004487,Genomoviridae,0,0.6872,1,False,false_positive
2004961,Genomoviridae,0,0.6839,1,False,false_positive
2004962,Genomoviridae,0,0.6017,1,False,false_positive
2015550,Picornaviridae,0,0.4681,0,True,correct
2017080,Circoviridae,0,0.0714,0,True,correct
2017081,Circoviridae,0,0.1262,0,True,correct
2017082,Circoviridae,0,0.3192,0,True,correct
2017083,Circoviridae,0,0.4883,0,True,correct
2025360,Poxviridae,0,0.5109,1,False,false_positive
2032983,Picornaviridae,0,0.2667,0,True,correct
2035045,Picornaviridae,0,0.1458,0,True,correct
2038719,Circoviridae,0,0.6498,1,False,false_positive
2038720,Circoviridae,0,0.1955,0,True,correct
2038723,Circoviridae,0,0.287,0,True,correct
2038724,Circoviridae,0,0.2941,0,True,correct
2038725,Circoviridae,0,0.5956,1,False,false_positive
2038727,Circoviridae,0,0.5415,1,False,false_positive
2038728,Circoviridae,0,0.1902,0,True,correct
2045067,Picornaviridae,0,0.0729,0,True,correct
2045073,Picornaviridae,0,0.0325,0,True,correct
2045075,Picornaviridae,0,0.3231,0,True,correct
2045078,Picornaviridae,0,0.0301,0,True,correct
2057509,Circoviridae,0,0.1247,0,True,correct
2057931,Anelloviridae,0,0.0603,0,True,correct
2057933,Anelloviridae,0,0.1061,0,True,correct
2060135,Papillomaviridae,0,0.1328,0,True,correct
2060136,Papillomaviridae,0,0.0841,0,True,correct
2060137,Papillomaviridae,0,0.061,0,True,correct
2060138,Papillomaviridae,0,0.5454,1,False,false_positive
2060139,Papillomaviridae,0,0.0678,0,True,correct
2060140,Papillomaviridae,0,0.1576,0,True,correct
2065036,Anelloviridae,0,0.0874,0,True,correct
2065046,Anelloviridae,0,0.0882,0,True,correct
2065047,Anelloviridae,0,0.0599,0,True,correct
2065048,Anelloviridae,0,0.1285,0,True,correct
2065049,Anelloviridae,0,0.0947,0,True,correct
2065050,Anelloviridae,0,0.0814,0,True,correct
2065051,Anelloviridae,0,0.1326,0,True,correct
2065052,Anelloviridae,0,0.0964,0,True,correct
2065053,Anelloviridae,0,0.079,0,True,correct
2065054,Anelloviridae,0,0.1014,0,True,correct
2065055,Anelloviridae,0,0.2036,0,True,correct
2065056,Anelloviridae,0,0.3597,0,True,correct
2083198,Togaviridae,1,0.6215,1,True,correct
2083199,Togaviridae,0,0.802,1,False,false_positive
2093789,Papillomaviridae,0,0.244,0,True,correct
2094116,Picornaviridae,0,0.0725,0,True,correct
2137161,Orthomyxoviridae,1,0.6894,1,True,correct
2169701,Togaviridae,1,0.3474,0,False,false_negative
2169855,Circoviridae,0,0.0706,0,True,correct
2169902,Papillomaviridae,0,0.0709,0,True,correct
2169935,Smacoviridae,0,0.431,0,True,correct
2169936,Smacoviridae,0,0.3017,0,True,correct
2169991,Arenaviridae,1,0.6543,1,True,correct
2170113,Smacoviridae,0,0.2911,0,True,correct
2170114,Smacoviridae,0,0.4759,0,True,correct
2170195,Retroviridae,0,0.2841,0,True,correct
2170197,Retroviridae,0,0.1205,0,True,correct
2200830,Poxviridae,1,0.4761,0,False,false_negative
2200956,Papillomaviridae,0,0.1217,0,True,correct
2200957,Papillomaviridae,0,0.0414,0,True,correct
2200958,Papillomaviridae,0,0.081,0,True,correct
2200959,Papillomaviridae,0,0.0694,0,True,correct
2259331,Papillomaviridae,0,0.0395,0,True,correct
2259332,Papillomaviridae,0,0.3297,0,True,correct
2259334,Papillomaviridae,0,0.0285,0,True,correct
2259343,Papillomaviridae,0,0.0937,0,True,correct
2259728,Hantaviridae,1,0.9446,1,True,correct
2269360,Flaviviridae,1,0.8981,1,True,correct
2320739,Papillomaviridae,0,0.08,0,True,correct
2461378,Adenoviridae,0,0.2293,0,True,correct
2487725,Picornaviridae,1,0.0884,0,False,false_negative
2496633,Smacoviridae,0,0.4213,0,True,correct
2506584,Polyomaviridae,0,0.3561,0,True,correct
2530494,Smacoviridae,0,0.4871,0,True,correct
2560319,Paramyxoviridae,1,0.6769,1,True,correct
2560321,Paramyxoviridae,1,0.7251,1,True,correct
2560525,Paramyxoviridae,1,0.6075,1,True,correct
2560526,Paramyxoviridae,0,0.5837,1,False,false_positive
2560580,Paramyxoviridae,1,0.7581,1,True,correct
2571073,Redondoviridae,0,0.0648,0,True,correct
2571075,Redondoviridae,0,0.0707,0,True,correct
2571077,Redondoviridae,0,0.1064,0,True,correct
2571078,Redondoviridae,0,0.0767,0,True,correct
2571079,Redondoviridae,0,0.0637,0,True,correct
2571082,Redondoviridae,0,0.0465,0,True,correct
2571084,Redondoviridae,0,0.0517,0,True,correct
2571085,Redondoviridae,0,0.0397,0,True,correct
2571086,Redondoviridae,0,0.0827,0,True,correct
2571088,Redondoviridae,0,0.04,0,True,correct
2571089,Redondoviridae,0,0.0877,0,True,correct
2571090,Redondoviridae,0,0.1329,0,True,correct
2571091,Redondoviridae,0,0.0682,0,True,correct
2575370,Dicistroviridae,0,0.3522,0,True,correct
2576944,Phenuiviridae,0,0.5472,1,False,false_positive
2583509,Genomoviridae,0,0.7962,1,False,false_positive
2609450,nan,0,0.4218,0,True,correct
2650411,Picornaviridae,0,0.1532,0,True,correct
2714898,Circoviridae,0,0.2446,0,True,correct
2734294,Polyomaviridae,0,0.2559,0,True,correct
2734436,Phenuiviridae,0,0.4947,0,True,correct
2747210,Spinareoviridae,1,0.3586,0,False,false_negative
2748252,Peribunyaviridae,0,0.6857,1,False,false_positive
2748253,Peribunyaviridae,0,0.4808,0,True,correct
2748254,Peribunyaviridae,0,0.2415,0,True,correct
2748762,Spinareoviridae,1,0.4222,0,False,false_negative
2748958,Phenuiviridae,1,0.8812,1,True,correct
2749421,Picornaviridae,0,0.1591,0,True,correct
2749445,Anelloviridae,0,0.2408,0,True,correct
2749453,Anelloviridae,0,0.2313,0,True,correct
2760813,Picornaviridae,1,0.2568,0,False,false_negative
2760818,Picornaviridae,0,0.2006,0,True,correct
2760819,Picornaviridae,0,0.149,0,True,correct
2760820,Picornaviridae,0,0.1792,0,True,correct
2773471,Parvoviridae,0,0.377,0,True,correct
2777131,Picornaviridae,0,0.0351,0,True,correct
2777134,Picornaviridae,0,0.2139,0,True,correct
2777147,Picornaviridae,0,0.4362,0,True,correct
2778524,Anelloviridae,0,0.1883,0,True,correct
2779846,Caliciviridae,0,0.7885,1,False,false_positive
2779847,Picornaviridae,1,0.3794,0,False,false_negative
2847137,Hepadnaviridae,1,0.211,0,False,false_negative
2847138,Hepadnaviridae,0,0.3913,0,True,correct
2847139,Hepadnaviridae,0,0.577,1,False,false_positive
2847140,Hepadnaviridae,0,0.3313,0,True,correct
2847141,Hepadnaviridae,0,0.5748,1,False,false_positive
2848423,Papillomaviridae,0,0.0694,0,True,correct
2853105,Genomoviridae,0,0.6098,1,False,false_positive
2853106,Papillomaviridae,0,0.1204,0,True,correct
2853118,Anelloviridae,0,0.3165,0,True,correct
2853119,Anelloviridae,0,0.4059,0,True,correct
2853120,Anelloviridae,0,0.172,0,True,correct
3051624,Parvoviridae,1,0.2369,0,False,false_negative
3051989,Phenuiviridae,1,0.7559,1,True,correct
3051992,Phenuiviridae,1,0.7849,1,True,correct
3052121,Circoviridae,0,0.2595,0,True,correct
3052181,Filoviridae,1,0.6387,1,True,correct
3052189,Parvoviridae,1,0.3472,0,False,false_negative
3052221,Paramyxoviridae,1,0.5647,1,True,correct
3052223,Paramyxoviridae,1,0.7493,1,True,correct
3052224,Paramyxoviridae,1,0.5903,1,True,correct
3052225,Paramyxoviridae,1,0.6498,1,True,correct
3052230,Hepaciviridae,1,0.3984,0,False,false_negative
3052236,Hepaciviridae,1,0.6983,1,True,correct
3052299,Arenaviridae,0,0.4386,0,True,correct
3052300,Arenaviridae,1,0.8403,1,True,correct
3052302,Arenaviridae,0,0.7834,1,False,false_positive
3052303,Arenaviridae,1,0.5438,1,True,correct
3052305,Arenaviridae,1,0.8806,1,True,correct
3052307,Arenaviridae,1,0.8222,1,True,correct
3052310,Arenaviridae,1,0.8958,1,True,correct
3052314,Arenaviridae,1,0.8679,1,True,correct
3052317,Arenaviridae,1,0.7981,1,True,correct
3052328,Arenaviridae,1,0.6596,1,True,correct
3052329,Arenaviridae,1,0.3526,0,False,false_negative
3052330,Arenaviridae,1,0.8215,1,True,correct
3052331,Arenaviridae,1,0.3605,0,False,false_negative
3052342,Paramyxoviridae,1,0.4673,0,False,false_negative
3052370,Peribunyaviridae,1,0.2561,0,False,false_negative
3052371,Peribunyaviridae,1,0.6927,1,True,correct
3052385,Peribunyaviridae,1,0.7355,1,True,correct
3052387,Peribunyaviridae,1,0.3649,0,False,false_negative
3052390,Peribunyaviridae,1,0.7234,1,True,correct
3052391,Peribunyaviridae,0,0.0913,0,True,correct
3052397,Peribunyaviridae,1,0.5614,1,True,correct
3052399,Peribunyaviridae,0,0.6544,1,False,false_positive
3052401,Peribunyaviridae,1,0.6661,1,True,correct
3052402,Peribunyaviridae,1,0.8793,1,True,correct
3052404,Peribunyaviridae,1,0.5737,1,True,correct
3052406,Peribunyaviridae,1,0.8771,1,True,correct
3052407,Peribunyaviridae,1,0.2752,0,False,false_negative
3052409,Peribunyaviridae,1,0.6507,1,True,correct
3052413,Peribunyaviridae,1,0.2957,0,False,false_negative
3052414,Peribunyaviridae,0,0.7544,1,False,false_positive
3052418,Peribunyaviridae,1,0.5205,1,True,correct
3052420,Peribunyaviridae,1,0.4199,0,False,false_negative
3052424,Peribunyaviridae,1,0.398,0,False,false_negative
3052429,Peribunyaviridae,1,0.7731,1,True,correct
3052431,Peribunyaviridae,1,0.4121,0,False,false_negative
3052439,Peribunyaviridae,1,0.6106,1,True,correct
3052440,Peribunyaviridae,1,0.1051,0,False,false_negative
3052444,Peribunyaviridae,1,0.1901,0,False,false_negative
3052445,Peribunyaviridae,1,0.7514,1,True,correct
3052446,Peribunyaviridae,0,0.3607,0,True,correct
3052456,Peribunyaviridae,1,0.4693,0,False,false_negative
3052474,Hantaviridae,1,0.8968,1,True,correct
3052477,Hantaviridae,1,0.875,1,True,correct
3052480,Hantaviridae,1,0.7944,1,True,correct
3052493,Hantaviridae,1,0.6052,1,True,correct
3052498,Hantaviridae,1,0.637,1,True,correct
3052499,Hantaviridae,1,0.3689,0,False,false_negative
3052503,Hantaviridae,1,0.3466,0,False,false_negative
3052505,Filoviridae,1,0.725,1,True,correct
3052510,Nairoviridae,0,0.6485,1,False,false_positive
3052514,Nairoviridae,1,0.8935,1,True,correct
