virus_taxid,virus_family,true_label,predicted_prob,predicted_label,correct,error_type
518629,Papillomaviridae,1,0.784,1,True,correct
518630,Papillomaviridae,1,0.9401,1,True,correct
533185,Picornaviridae,1,0.7706,1,True,correct
536079,Adenoviridae,1,0.4149,0,False,false_negative
538121,Spinareoviridae,0,0.3378,0,True,correct
538123,Spinareoviridae,0,0.2439,0,True,correct
556755,Caliciviridae,1,0.5513,1,True,correct
556926,Adenoviridae,1,0.9443,1,True,correct
565537,Papillomaviridae,1,0.8861,1,True,correct
565995,Filoviridae,1,0.2233,0,False,false_negative
568715,Astroviridae,1,0.5747,1,True,correct
573824,Picornaviridae,1,0.9549,1,True,correct
582384,Picornaviridae,1,0.9485,1,True,correct
585060,Adenoviridae,0,0.1111,0,True,correct
585063,Adenoviridae,0,0.0713,0,True,correct
585066,Adenoviridae,0,0.2042,0,True,correct
585067,Adenoviridae,0,0.1308,0,True,correct
585068,Adenoviridae,0,0.1127,0,True,correct
585071,Adenoviridae,0,0.1911,0,True,correct
585072,Adenoviridae,0,0.1792,0,True,correct
585073,Adenoviridae,0,0.2528,0,True,correct
585077,Adenoviridae,0,0.299,0,True,correct
585079,Adenoviridae,0,0.5,1,False,false_positive
585080,Adenoviridae,0,0.3088,0,True,correct
585081,Adenoviridae,0,0.5432,1,False,false_positive
585084,Adenoviridae,0,0.1951,0,True,correct
585085,Adenoviridae,0,0.4298,0,True,correct
585087,Adenoviridae,0,0.4312,0,True,correct
585088,Adenoviridae,0,0.26,0,True,correct
585089,Adenoviridae,0,0.5982,1,False,false_positive
585094,Adenoviridae,0,0.1708,0,True,correct
585095,Adenoviridae,0,0.3451,0,True,correct
585096,Adenoviridae,0,0.1406,0,True,correct
585098,Adenoviridae,0,0.3168,0,True,correct
587347,Papillomaviridae,1,0.9185,1,True,correct
587348,Papillomaviridae,1,0.7944,1,True,correct
587349,Papillomaviridae,1,0.8432,1,True,correct
587350,Papillomaviridae,1,0.7095,1,True,correct
587351,Papillomaviridae,1,0.7811,1,True,correct
602074,Picornaviridae,1,0.927,1,True,correct
611708,Peribunyaviridae,0,0.1014,0,True,correct
621278,Hepadnaviridae,1,0.9231,1,True,correct
638313,Parvoviridae,1,0.6886,1,True,correct
642022,Rhabdoviridae,0,0.3715,0,True,correct
645687,Astroviridae,1,0.5989,1,True,correct
651580,Adenoviridae,1,0.883,1,True,correct
673323,Papillomaviridae,1,0.9006,1,True,correct
674086,Caliciviridae,1,0.6123,1,True,correct
674093,Caliciviridae,1,0.7057,1,True,correct
683172,Astroviridae,1,0.6871,1,True,correct
683174,Astroviridae,1,0.7552,1,True,correct
687340,Anelloviridae,1,0.9471,1,True,correct
687341,Anelloviridae,1,0.8993,1,True,correct
687342,Anelloviridae,1,0.8664,1,True,correct
687343,Anelloviridae,1,0.945,1,True,correct
687345,Anelloviridae,1,0.9772,1,True,correct
687346,Anelloviridae,1,0.91,1,True,correct
687347,Anelloviridae,1,0.9127,1,True,correct
687349,Anelloviridae,1,0.8925,1,True,correct
687351,Anelloviridae,1,0.9571,1,True,correct
687354,Anelloviridae,1,0.9353,1,True,correct
687355,Anelloviridae,1,0.9296,1,True,correct
687356,Anelloviridae,1,0.9388,1,True,correct
687357,Anelloviridae,1,0.9083,1,True,correct
687358,Anelloviridae,1,0.8613,1,True,correct
687364,Anelloviridae,1,0.7279,1,True,correct
687365,Anelloviridae,1,0.8166,1,True,correct
687366,Anelloviridae,1,0.9724,1,True,correct
687367,Anelloviridae,1,0.9218,1,True,correct
687369,Anelloviridae,1,0.983,1,True,correct
687370,Anelloviridae,1,0.9498,1,True,correct
687371,Anelloviridae,1,0.9808,1,True,correct
687372,Anelloviridae,1,0.9474,1,True,correct
687373,Anelloviridae,1,0.987,1,True,correct
687374,Anelloviridae,1,0.9154,1,True,correct
687375,Anelloviridae,1,0.9086,1,True,correct
687376,Anelloviridae,1,0.9859,1,True,correct
687379,Anelloviridae,1,0.9287,1,True,correct
687380,Anelloviridae,1,0.9659,1,True,correct
688699,Phenuiviridae,0,0.1458,0,True,correct
689403,Parvoviridae,1,0.8401,1,True,correct
694003,Coronaviridae,0,0.9105,1,False,false_positive
694009,Coronaviridae,1,0.5863,1,True,correct
694014,Coronaviridae,0,0.492,0,True,correct
696746,Papillomaviridae,1,0.798,1,True,correct
714978,Adenoviridae,1,0.8623,1,True,correct
720708,Papillomaviridae,1,0.8986,1,True,correct
742919,Circoviridae,0,0.5319,1,False,false_positive
742925,Circoviridae,1,0.7215,1,True,correct
743811,Papillomaviridae,1,0.877,1,True,correct
743812,Papillomaviridae,1,0.9013,1,True,correct
746830,Polyomaviridae,1,0.5094,1,True,correct
746831,Polyomaviridae,1,0.577,1,True,correct
746832,Papillomaviridae,1,0.8088,1,True,correct
749224,nan,1,0.2402,0,False,false_negative
756496,Caliciviridae,1,0.915,1,True,correct
756497,Caliciviridae,1,0.9103,1,True,correct
765051,Papillomaviridae,1,0.8983,1,True,correct
765052,Papillomaviridae,1,0.9447,1,True,correct
765054,Papillomaviridae,1,0.9538,1,True,correct
765055,Papillomaviridae,1,0.5612,1,True,correct
765056,Papillomaviridae,1,0.9545,1,True,correct
861519,Picornaviridae,1,0.8866,1,True,correct
880565,Adenoviridae,1,0.9203,1,True,correct
909328,Papillomaviridae,1,0.9709,1,True,correct
909329,Papillomaviridae,1,0.9556,1,True,correct
909331,Papillomaviridae,1,0.7747,1,True,correct
909332,Papillomaviridae,1,0.9654,1,True,correct
909333,Papillomaviridae,1,0.9142,1,True,correct
915426,Papillomaviridae,1,0.7576,1,True,correct
915428,Papillomaviridae,1,0.898,1,True,correct
915429,Papillomaviridae,1,0.6572,1,True,correct
927771,Papillomaviridae,1,0.6368,1,True,correct
942038,Papillomaviridae,1,0.7704,1,True,correct
943084,Anelloviridae,0,0.7662,1,False,false_positive
943908,Polyomaviridae,1,0.401,0,False,false_negative
980087,Adenoviridae,1,0.9365,1,True,correct
990302,Papillomaviridae,1,0.9799,1,True,correct
991902,Picornaviridae,1,0.9442,1,True,correct
1000647,Phenuiviridae,0,0.2564,0,True,correct
1000649,Phenuiviridae,0,0.0976,0,True,correct
1001303,Phenuiviridae,0,0.6256,1,False,false_positive
1002273,Anelloviridae,0,0.5303,1,False,false_positive
1003429,Caliciviridae,1,0.7699,1,True,correct
1031410,Caliciviridae,1,0.7003,1,True,correct
1033850,Picornaviridae,1,0.8821,1,True,correct
1048856,Phenuiviridae,0,0.0793,0,True,correct
1055684,Papillomaviridae,1,0.8414,1,True,correct
1069441,Adenoviridae,1,0.7852,1,True,correct
1070409,Papillomaviridae,1,0.8859,1,True,correct
1070411,Papillomaviridae,1,0.6669,1,True,correct
1070412,Papillomaviridae,1,0.9382,1,True,correct
1070413,Papillomaviridae,1,0.929,1,True,correct
1070414,Papillomaviridae,1,0.8645,1,True,correct
1070415,Papillomaviridae,1,0.9365,1,True,correct
1070416,Papillomaviridae,1,0.9458,1,True,correct
1070418,Papillomaviridae,1,0.7708,1,True,correct
1070419,Papillomaviridae,1,0.953,1,True,correct
1070420,Papillomaviridae,1,0.9704,1,True,correct
1077430,Picornaviridae,1,0.9846,1,True,correct
1091197,Adenoviridae,1,0.3924,0,False,false_negative
1091198,Adenoviridae,1,0.9355,1,True,correct
1094363,Adenoviridae,1,0.9118,1,True,correct
1096763,Adenoviridae,1,0.6469,1,True,correct
1101371,Adenoviridae,1,0.3366,0,False,false_negative
1110710,Papillomaviridae,1,0.9208,1,True,correct
1124795,Adenoviridae,1,0.9307,1,True,correct
1136260,Matonaviridae,1,0.4287,0,False,false_negative
1141754,Picornaviridae,1,0.9093,1,True,correct
1163715,Anelloviridae,0,0.1155,0,True,correct
1165934,Papillomaviridae,1,0.7702,1,True,correct
1172985,Flaviviridae,0,0.0901,0,True,correct
1175850,Papillomaviridae,1,0.8109,1,True,correct
1175851,Papillomaviridae,1,0.818,1,True,correct
1195796,Papillomaviridae,1,0.943,1,True,correct
1209820,Papillomaviridae,1,0.9077,1,True,correct
1214955,Anelloviridae,0,0.3955,0,True,correct
1219376,Picornaviridae,1,0.9731,1,True,correct
1219377,Picornaviridae,1,0.976,1,True,correct
1219378,Picornaviridae,1,0.9643,1,True,correct
1219380,Picornaviridae,1,0.9732,1,True,correct
1219381,Picornaviridae,1,0.9206,1,True,correct
1219404,Picornaviridae,1,0.9486,1,True,correct
1219405,Picornaviridae,1,0.9861,1,True,correct
1219406,Picornaviridae,1,0.9867,1,True,correct
1219407,Picornaviridae,1,0.9705,1,True,correct
1219413,Picornaviridae,1,0.9657,1,True,correct
1219416,Picornaviridae,1,0.9762,1,True,correct
1219419,Picornaviridae,1,0.9449,1,True,correct
1220265,Picornaviridae,1,0.9797,1,True,correct
1224522,Picornaviridae,0,0.9571,1,False,false_positive
1231709,Polyomaviridae,1,0.7187,1,True,correct
1233383,Picornaviridae,1,0.5546,1,True,correct
1239439,Astroviridae,0,0.6654,1,False,false_positive
1239565,Astroviridae,1,0.6293,1,True,correct
1239567,Astroviridae,0,0.1676,0,True,correct
1239568,Astroviridae,0,0.1403,0,True,correct
1239572,Astroviridae,0,0.7075,1,False,false_positive
1240004,Picornaviridae,1,0.9825,1,True,correct
1247113,Astroviridae,1,0.7784,1,True,correct
1247114,Astroviridae,1,0.7945,1,True,correct
1248136,Picornaviridae,1,0.9732,1,True,correct
1280920,Caliciviridae,1,0.3926,0,False,false_negative
1288116,Papillomaviridae,1,0.8579,1,True,correct
1295563,Picornaviridae,1,0.976,1,True,correct
1297549,Papillomaviridae,1,0.9054,1,True,correct
1303334,Polyomaviridae,1,0.4183,0,False,false_negative
1315259,Papillomaviridae,1,0.949,1,True,correct
1315260,Papillomaviridae,1,0.7852,1,True,correct
1315261,Papillomaviridae,1,0.8976,1,True,correct
1315262,Papillomaviridae,1,0.7395,1,True,correct
1315263,Papillomaviridae,1,0.7575,1,True,correct
1315264,Papillomaviridae,1,0.8788,1,True,correct
1315265,Papillomaviridae,1,0.9013,1,True,correct
1315266,Papillomaviridae,1,0.9226,1,True,correct
1330524,Picornaviridae,0,0.7227,1,False,false_positive
1335626,Coronaviridae,1,0.7608,1,True,correct
1337398,Adenoviridae,1,0.8973,1,True,correct
1341019,Oomyviridae,0,0.5709,1,False,false_positive
1347832,Papillomaviridae,1,0.892,1,True,correct
1348384,Sedoreoviridae,0,0.8097,1,False,false_positive
1384672,Paramyxoviridae,1,0.9542,1,True,correct
1415627,Anelloviridae,0,0.4675,0,True,correct
1415628,Anelloviridae,0,0.7807,1,False,false_positive
1418033,Picornaviridae,1,0.9822,1,True,correct
1418035,Picornaviridae,1,0.907,1,True,correct
1418064,Picornaviridae,1,0.8713,1,True,correct
1420544,Papillomaviridae,1,0.9436,1,True,correct
1425211,Picornaviridae,1,0.3297,0,False,false_negative
1434986,Papillomaviridae,1,0.6166,1,True,correct
1434988,Papillomaviridae,1,0.9072,1,True,correct
1435148,Picornaviridae,1,0.9387,1,True,correct
1440170,Togaviridae,0,0.1848,0,True,correct
1442164,Picornaviridae,1,0.9854,1,True,correct
1449827,Papillomaviridae,1,0.6978,1,True,correct
1453408,Nairoviridae,0,0.2565,0,True,correct
1459003,Spinareoviridae,0,0.3312,0,True,correct
1461395,Adenoviridae,1,0.9491,1,True,correct
1472342,Papillomaviridae,1,0.8608,1,True,correct
1478160,Papillomaviridae,1,0.9651,1,True,correct
1488574,Genomoviridae,1,0.3026,0,False,false_negative
1501396,Peribunyaviridae,0,0.6823,1,False,false_positive
1507812,Caliciviridae,1,0.9103,1,True,correct
1511807,Picornaviridae,0,0.4692,0,True,correct
1511894,Parvoviridae,0,0.1704,0,True,correct
1511919,Parvoviridae,1,0.6108,1,True,correct
1513258,Papillomaviridae,1,0.9337,1,True,correct
1513259,Papillomaviridae,1,0.9565,1,True,correct
1513260,Papillomaviridae,1,0.9134,1,True,correct
1513261,Papillomaviridae,1,0.9647,1,True,correct
1513262,Papillomaviridae,1,0.9727,1,True,correct
1513263,Papillomaviridae,1,0.8425,1,True,correct
1516081,Genomoviridae,0,0.1846,0,True,correct
1518574,Astroviridae,0,0.5651,1,False,false_positive
1525173,Pecoviridae,1,0.375,0,False,false_negative
1535290,Anelloviridae,1,0.969,1,True,correct
1535291,Anelloviridae,1,0.9846,1,True,correct
1542134,Papillomaviridae,1,0.9659,1,True,correct
1544901,Hepaciviridae,1,0.8156,1,True,correct
1545700,Papillomaviridae,1,0.836,1,True,correct
1547495,Picornaviridae,0,0.4389,0,True,correct
1572667,Circoviridae,0,0.4596,0,True,correct
1573584,Circoviridae,1,0.513,1,True,correct
1578041,Paramyxoviridae,1,0.3866,0,False,false_negative
1582094,Picornaviridae,0,0.5,1,False,false_positive
1595998,Smacoviridae,1,0.5698,1,True,correct
1597962,Sedoreoviridae,0,0.2931,0,True,correct
1604283,Adenoviridae,1,0.8971,1,True,correct
1618189,Orthomyxoviridae,0,0.37,0,True,correct
1643649,Adenoviridae,1,0.934,1,True,correct
1647924,Papillomaviridae,1,0.7095,1,True,correct
1673681,Genomoviridae,0,0.3617,0,True,correct
1678143,Hepeviridae,0,0.4756,0,True,correct
1678145,Hepeviridae,0,0.4704,0,True,correct
1678227,Peribunyaviridae,0,0.4674,0,True,correct
1678230,Peribunyaviridae,0,0.6285,1,False,false_positive
1682339,Papillomaviridae,1,0.9438,1,True,correct
1682341,Papillomaviridae,1,0.83,1,True,correct
1704090,Hepaciviridae,1,0.5976,1,True,correct
1714619,Bornaviridae,0,0.2029,0,True,correct
1714621,Bornaviridae,0,0.5756,1,False,false_positive
1764076,Peribunyaviridae,0,0.2253,0,True,correct
1788432,Adenoviridae,0,0.1549,0,True,correct
1788433,Adenoviridae,0,0.2344,0,True,correct
1803390,Astroviridae,0,0.2334,0,True,correct
1803394,Astroviridae,0,0.3583,0,True,correct
1803956,Picornaviridae,0,0.8935,1,False,false_positive
1812175,Matonaviridae,1,0.3534,0,False,false_negative
1820159,Smacoviridae,1,0.4466,0,False,false_negative
1848960,Phenuiviridae,0,0.4731,0,True,correct
1851122,Papillomaviridae,1,0.9777,1,True,correct
1851123,Papillomaviridae,1,0.9356,1,True,correct
1851124,Papillomaviridae,1,0.9747,1,True,correct
1851125,Papillomaviridae,1,0.8636,1,True,correct
1851126,Papillomaviridae,1,0.7385,1,True,correct
1851127,Papillomaviridae,1,0.8437,1,True,correct
1851128,Papillomaviridae,1,0.645,1,True,correct
1851213,Papillomaviridae,1,0.9248,1,True,correct
1851214,Papillomaviridae,1,0.9506,1,True,correct
1851215,Papillomaviridae,1,0.8177,1,True,correct
1851216,Papillomaviridae,1,0.9858,1,True,correct
1851217,Papillomaviridae,1,0.944,1,True,correct
1851218,Papillomaviridae,1,0.9396,1,True,correct
1851219,Papillomaviridae,1,0.7082,1,True,correct
1851220,Papillomaviridae,1,0.9605,1,True,correct
1851221,Papillomaviridae,1,0.9367,1,True,correct
1859149,Anelloviridae,1,0.9594,1,True,correct
1862824,Genomoviridae,0,0.2557,0,True,correct
1868658,Astroviridae,1,0.7321,1,True,correct
1891726,Polyomaviridae,1,0.8654,1,True,correct
1891727,Polyomaviridae,1,0.4401,0,False,false_negative
1891728,Polyomaviridae,1,0.9263,1,True,correct
1891745,Polyomaviridae,1,0.6828,1,True,correct
1891754,Polyomaviridae,0,0.7229,1,False,false_positive
1891762,Polyomaviridae,1,0.9339,1,True,correct
1891763,Polyomaviridae,1,0.8755,1,True,correct
1891765,Polyomaviridae,1,0.8932,1,True,correct
1891767,Polyomaviridae,0,0.7325,1,False,false_positive
1897087,Bornaviridae,0,0.5,1,False,false_positive
1906354,Picornaviridae,1,0.9371,1,True,correct
1906355,Picornaviridae,1,0.9564,1,True,correct
1906356,Picornaviridae,1,0.869,1,True,correct
1914415,Smacoviridae,1,0.357,0,False,false_negative
1933180,Peribunyaviridae,0,0.1193,0,True,correct
1960046,Caliciviridae,1,0.3935,0,False,false_negative
1961678,Papillomaviridae,1,0.8545,1,True,correct
1961679,Papillomaviridae,1,0.2805,0,False,false_negative
1961680,Papillomaviridae,1,0.8508,1,True,correct
1961682,Papillomaviridae,1,0.8841,1,True,correct
1961683,Papillomaviridae,1,0.8603,1,True,correct
1961783,Papillomaviridae,1,0.941,1,True,correct
1961924,Papillomaviridae,1,0.8039,1,True,correct
1965018,Circoviridae,1,0.9644,1,True,correct
1965089,Coronaviridae,0,0.8552,1,False,false_positive
1972568,Rhabdoviridae,0,0.3757,0,True,correct
1972574,Rhabdoviridae,0,0.4783,0,True,correct
1972575,Rhabdoviridae,0,0.3898,0,True,correct
1972576,Rhabdoviridae,0,0.0733,0,True,correct
1972577,Rhabdoviridae,0,0.8912,1,False,false_positive
1972578,Rhabdoviridae,0,0.5275,1,False,false_positive
1972579,Rhabdoviridae,0,0.1911,0,True,correct
1972587,Rhabdoviridae,0,0.6976,1,False,false_positive
1978540,Rhabdoviridae,0,0.8295,1,False,false_positive
1980456,Hantaviridae,1,0.0811,0,False,false_negative
1982742,Picornaviridae,1,0.7839,1,True,correct
1985415,Genomoviridae,1,0.6253,1,True,correct
2003649,Picornaviridae,1,0.6628,1,True,correct
2003650,Picornaviridae,1,0.4471,0,False,false_negative
2003651,Picornaviridae,1,0.9328,1,True,correct
2003652,Picornaviridae,1,0.4922,0,False,false_negative
2004487,Genomoviridae,1,0.1027,0,False,false_negative
2004961,Genomoviridae,1,0.4171,0,False,false_negative
2004962,Genomoviridae,1,0.3788,0,False,false_negative
2015550,Picornaviridae,1,0.9419,1,True,correct
2017080,Circoviridae,1,0.9151,1,True,correct
2017081,Circoviridae,1,0.861,1,True,correct
2017082,Circoviridae,1,0.7381,1,True,correct
2017083,Circoviridae,1,0.6278,1,True,correct
2025360,Poxviridae,0,0.3432,0,True,correct
2032983,Picornaviridae,1,0.9625,1,True,correct
2035045,Picornaviridae,1,0.8874,1,True,correct
2038719,Circoviridae,1,0.3623,0,False,false_negative
2038720,Circoviridae,1,0.6114,1,True,correct
2038723,Circoviridae,1,0.5,1,True,correct
2038724,Circoviridae,1,0.6171,1,True,correct
2038725,Circoviridae,1,0.4875,0,False,false_negative
2038727,Circoviridae,1,0.4369,0,False,false_negative
2038728,Circoviridae,1,0.7719,1,True,correct
2045067,Picornaviridae,1,0.9778,1,True,correct
2045073,Picornaviridae,1,0.9853,1,True,correct
2045075,Picornaviridae,1,0.8508,1,True,correct
2045078,Picornaviridae,1,0.9849,1,True,correct
2057509,Circoviridae,1,0.8735,1,True,correct
2057931,Anelloviridae,1,0.981,1,True,correct
2057933,Anelloviridae,1,0.9829,1,True,correct
2060135,Papillomaviridae,1,0.9558,1,True,correct
2060136,Papillomaviridae,1,0.922,1,True,correct
2060137,Papillomaviridae,1,0.9214,1,True,correct
2060138,Papillomaviridae,1,0.7083,1,True,correct
2060139,Papillomaviridae,1,0.9182,1,True,correct
2060140,Papillomaviridae,1,0.764,1,True,correct
2065036,Anelloviridae,1,0.979,1,True,correct
2065046,Anelloviridae,1,0.9683,1,True,correct
2065047,Anelloviridae,1,0.972,1,True,correct
2065048,Anelloviridae,1,0.9229,1,True,correct
2065049,Anelloviridae,1,0.943,1,True,correct
2065050,Anelloviridae,1,0.9638,1,True,correct
2065051,Anelloviridae,1,0.946,1,True,correct
2065052,Anelloviridae,1,0.9516,1,True,correct
2065053,Anelloviridae,1,0.9483,1,True,correct
2065054,Anelloviridae,1,0.9733,1,True,correct
2065055,Anelloviridae,1,0.9312,1,True,correct
2065056,Anelloviridae,1,0.9393,1,True,correct
2083198,Togaviridae,0,0.6044,1,False,false_positive
2083199,Togaviridae,0,0.1703,0,True,correct
2093789,Papillomaviridae,1,0.7833,1,True,correct
2094116,Picornaviridae,1,0.9815,1,True,correct
2137161,Orthomyxoviridae,0,0.1038,0,True,correct
2169701,Togaviridae,0,0.6977,1,False,false_positive
2169855,Circoviridae,1,0.9276,1,True,correct
2169902,Papillomaviridae,1,0.8552,1,True,correct
2169935,Smacoviridae,1,0.4341,0,False,false_negative
2169936,Smacoviridae,1,0.6452,1,True,correct
2169991,Arenaviridae,0,0.3119,0,True,correct
2170113,Smacoviridae,1,0.6586,1,True,correct
2170114,Smacoviridae,1,0.4697,0,False,false_negative
2170195,Retroviridae,0,0.7608,1,False,false_positive
2170197,Retroviridae,0,0.8335,1,False,false_positive
2200830,Poxviridae,0,0.7875,1,False,false_positive
2200956,Papillomaviridae,1,0.9445,1,True,correct
2200957,Papillomaviridae,1,0.9453,1,True,correct
2200958,Papillomaviridae,1,0.8473,1,True,correct
2200959,Papillomaviridae,1,0.9506,1,True,correct
2259331,Papillomaviridae,1,0.9769,1,True,correct
2259332,Papillomaviridae,1,0.8216,1,True,correct
2259334,Papillomaviridae,1,0.9792,1,True,correct
2259343,Papillomaviridae,1,0.8817,1,True,correct
2259728,Hantaviridae,0,0.0509,0,True,correct
2269360,Flaviviridae,0,0.1615,0,True,correct
2320739,Papillomaviridae,1,0.9188,1,True,correct
2461378,Adenoviridae,1,0.8993,1,True,correct
2487725,Picornaviridae,1,0.9486,1,True,correct
2496633,Smacoviridae,1,0.5222,1,True,correct
2506584,Polyomaviridae,0,0.8394,1,False,false_positive
2530494,Smacoviridae,1,0.4082,0,False,false_negative
2560319,Paramyxoviridae,0,0.7394,1,False,false_positive
2560321,Paramyxoviridae,0,0.3506,0,True,correct
2560525,Paramyxoviridae,1,0.5471,1,True,correct
2560526,Paramyxoviridae,1,0.295,0,False,false_negative
2560580,Paramyxoviridae,0,0.2124,0,True,correct
2571073,Redondoviridae,1,0.9309,1,True,correct
2571075,Redondoviridae,1,0.9461,1,True,correct
2571077,Redondoviridae,1,0.9499,1,True,correct
2571078,Redondoviridae,1,0.9709,1,True,correct
2571079,Redondoviridae,1,0.9495,1,True,correct
2571082,Redondoviridae,1,0.9626,1,True,correct
2571084,Redondoviridae,1,0.9682,1,True,correct
2571085,Redondoviridae,1,0.9729,1,True,correct
2571086,Redondoviridae,1,0.962,1,True,correct
2571088,Redondoviridae,1,0.9682,1,True,correct
2571089,Redondoviridae,1,0.9515,1,True,correct
2571090,Redondoviridae,1,0.7578,1,True,correct
2571091,Redondoviridae,1,0.9049,1,True,correct
2575370,Dicistroviridae,0,0.6617,1,False,false_positive
2576944,Phenuiviridae,1,0.2827,0,False,false_negative
2583509,Genomoviridae,0,0.2638,0,True,correct
2609450,nan,0,0.7661,1,False,false_positive
2650411,Picornaviridae,1,0.9505,1,True,correct
2714898,Circoviridae,1,0.8596,1,True,correct
2734294,Polyomaviridae,1,0.6469,1,True,correct
2734436,Phenuiviridae,0,0.2219,0,True,correct
2747210,Spinareoviridae,0,0.5368,1,False,false_positive
2748252,Peribunyaviridae,0,0.4266,0,True,correct
2748253,Peribunyaviridae,0,0.5738,1,False,false_positive
2748254,Peribunyaviridae,0,0.6666,1,False,false_positive
2748762,Spinareoviridae,0,0.3023,0,True,correct
2748958,Phenuiviridae,0,0.3706,0,True,correct
2749421,Picornaviridae,1,0.9771,1,True,correct
2749445,Anelloviridae,0,0.9488,1,False,false_positive
2749453,Anelloviridae,1,0.9681,1,True,correct
2760813,Picornaviridae,1,0.9292,1,True,correct
2760818,Picornaviridae,1,0.7734,1,True,correct
2760819,Picornaviridae,1,0.9516,1,True,correct
2760820,Picornaviridae,1,0.9129,1,True,correct
2773471,Parvoviridae,1,0.6561,1,True,correct
2777131,Picornaviridae,1,0.9861,1,True,correct
2777134,Picornaviridae,1,0.6827,1,True,correct
2777147,Picornaviridae,1,0.9196,1,True,correct
2778524,Anelloviridae,1,0.9454,1,True,correct
2779846,Caliciviridae,1,0.3779,0,False,false_negative
2779847,Picornaviridae,1,0.4417,0,False,false_negative
2847137,Hepadnaviridae,1,0.9327,1,True,correct
2847138,Hepadnaviridae,1,0.8382,1,True,correct
2847139,Hepadnaviridae,1,0.9278,1,True,correct
2847140,Hepadnaviridae,1,0.9374,1,True,correct
2847141,Hepadnaviridae,1,0.8897,1,True,correct
2848423,Papillomaviridae,1,0.9685,1,True,correct
2853105,Genomoviridae,0,0.5105,1,False,false_positive
2853106,Papillomaviridae,1,0.9251,1,True,correct
2853118,Anelloviridae,0,0.9469,1,False,false_positive
2853119,Anelloviridae,0,0.9126,1,False,false_positive
2853120,Anelloviridae,0,0.9327,1,False,false_positive
3051624,Parvoviridae,0,0.6108,1,False,false_positive
3051989,Phenuiviridae,0,0.2243,0,True,correct
3051992,Phenuiviridae,0,0.1415,0,True,correct
3052121,Circoviridae,1,0.7943,1,True,correct
3052181,Filoviridae,0,0.3282,0,True,correct
3052189,Parvoviridae,1,0.5995,1,True,correct
3052221,Paramyxoviridae,0,0.3359,0,True,correct
3052223,Paramyxoviridae,0,0.2034,0,True,correct
3052224,Paramyxoviridae,0,0.2995,0,True,correct
3052225,Paramyxoviridae,1,0.3702,0,False,false_negative
3052230,Hepaciviridae,1,0.8503,1,True,correct
3052236,Hepaciviridae,0,0.336,0,True,correct
3052299,Arenaviridae,1,0.5113,1,True,correct
3052300,Arenaviridae,0,0.206,0,True,correct
3052302,Arenaviridae,0,0.2312,0,True,correct
3052303,Arenaviridae,0,0.5158,1,False,false_positive
3052305,Arenaviridae,0,0.1948,0,True,correct
3052307,Arenaviridae,0,0.1876,0,True,correct
3052310,Arenaviridae,1,0.0662,0,False,false_negative
3052314,Arenaviridae,1,0.1026,0,False,false_negative
3052317,Arenaviridae,1,0.0975,0,False,false_negative
3052328,Arenaviridae,0,0.2864,0,True,correct
3052329,Arenaviridae,0,0.5158,1,False,false_positive
3052330,Arenaviridae,0,0.09,0,True,correct
3052331,Arenaviridae,0,0.5251,1,False,false_positive
3052342,Paramyxoviridae,0,0.8507,1,False,false_positive
3052370,Peribunyaviridae,0,0.6202,1,False,false_positive
3052371,Peribunyaviridae,0,0.1405,0,True,correct
3052385,Peribunyaviridae,0,0.1655,0,True,correct
3052387,Peribunyaviridae,0,0.568,1,False,false_positive
3052390,Peribunyaviridae,0,0.0648,0,True,correct
3052391,Peribunyaviridae,0,0.9127,1,False,false_positive
3052397,Peribunyaviridae,0,0.2716,0,True,correct
3052399,Peribunyaviridae,0,0.1908,0,True,correct
3052401,Peribunyaviridae,0,0.2972,0,True,correct
3052402,Peribunyaviridae,0,0.0977,0,True,correct
3052404,Peribunyaviridae,0,0.2644,0,True,correct
3052406,Peribunyaviridae,0,0.1058,0,True,correct
3052407,Peribunyaviridae,0,0.6884,1,False,false_positive
3052409,Peribunyaviridae,0,0.228,0,True,correct
3052413,Peribunyaviridae,0,0.5188,1,False,false_positive
3052414,Peribunyaviridae,0,0.291,0,True,correct
3052418,Peribunyaviridae,0,0.2272,0,True,correct
3052420,Peribunyaviridae,0,0.3843,0,True,correct
3052424,Peribunyaviridae,0,0.3955,0,True,correct
3052429,Peribunyaviridae,0,0.8289,1,False,false_positive
3052431,Peribunyaviridae,0,0.5545,1,False,false_positive
3052439,Peribunyaviridae,0,0.1767,0,True,correct
3052440,Peribunyaviridae,0,0.9341,1,False,false_positive
3052444,Peribunyaviridae,0,0.6114,1,False,false_positive
3052445,Peribunyaviridae,0,0.1906,0,True,correct
3052446,Peribunyaviridae,0,0.6784,1,False,false_positive
3052456,Peribunyaviridae,0,0.4522,0,True,correct
3052474,Hantaviridae,0,0.0905,0,True,correct
3052477,Hantaviridae,0,0.1402,0,True,correct
3052480,Hantaviridae,0,0.2415,0,True,correct
3052493,Hantaviridae,1,0.3342,0,False,false_negative
3052498,Hantaviridae,0,0.5272,1,False,false_positive
3052499,Hantaviridae,0,0.5702,1,False,false_positive
3052503,Hantaviridae,0,0.6701,1,False,false_positive
3052505,Filoviridae,0,0.2553,0,True,correct
3052510,Nairoviridae,0,0.3834,0,True,correct
3052514,Nairoviridae,0,0.1388,0,True,correct
3052518,Nairoviridae,1,0.1537,0,False,false_negative
