virus_taxid,virus_family,true_label,predicted_prob,predicted_label,correct,error_type
518629,Papillomaviridae,0,0.0861,0,True,correct
518630,Papillomaviridae,0,0.0527,0,True,correct
533185,Picornaviridae,0,0.1057,0,True,correct
536079,Adenoviridae,1,0.3966,0,False,false_negative
538121,Spinareoviridae,1,0.5233,1,True,correct
538123,Spinareoviridae,1,0.7598,1,True,correct
556755,Caliciviridae,0,0.4345,0,True,correct
556926,Adenoviridae,0,0.316,0,True,correct
565537,Papillomaviridae,0,0.0312,0,True,correct
565995,Filoviridae,1,0.6865,1,True,correct
568715,Astroviridae,0,0.2958,0,True,correct
573824,Picornaviridae,1,0.1489,0,False,false_negative
582384,Picornaviridae,0,0.2461,0,True,correct
585060,Adenoviridae,1,0.8709,1,True,correct
585063,Adenoviridae,1,0.9373,1,True,correct
585066,Adenoviridae,1,0.6951,1,True,correct
585067,Adenoviridae,1,0.7988,1,True,correct
585068,Adenoviridae,1,0.9449,1,True,correct
585071,Adenoviridae,1,0.8425,1,True,correct
585072,Adenoviridae,1,0.8232,1,True,correct
585073,Adenoviridae,1,0.8472,1,True,correct
585077,Adenoviridae,0,0.5957,1,False,false_positive
585079,Adenoviridae,0,0.5,1,False,false_positive
585080,Adenoviridae,0,0.2938,0,True,correct
585081,Adenoviridae,0,0.2806,0,True,correct
585084,Adenoviridae,0,0.4801,0,True,correct
585085,Adenoviridae,1,0.23,0,False,false_negative
585087,Adenoviridae,1,0.3652,0,False,false_negative
585088,Adenoviridae,1,0.6924,1,True,correct
585089,Adenoviridae,1,0.3823,0,False,false_negative
585094,Adenoviridae,1,0.6932,1,True,correct
585095,Adenoviridae,0,0.5,1,False,false_positive
585096,Adenoviridae,0,0.6456,1,False,false_positive
585098,Adenoviridae,1,0.7449,1,True,correct
587347,Papillomaviridae,0,0.1188,0,True,correct
587348,Papillomaviridae,0,0.2906,0,True,correct
587349,Papillomaviridae,0,0.1073,0,True,correct
587350,Papillomaviridae,0,0.189,0,True,correct
587351,Papillomaviridae,0,0.2106,0,True,correct
602074,Picornaviridae,0,0.0493,0,True,correct
611708,Peribunyaviridae,1,0.7684,1,True,correct
621278,Hepadnaviridae,0,0.5904,1,False,false_positive
638313,Parvoviridae,1,0.2573,0,False,false_negative
642022,Rhabdoviridae,0,0.8399,1,False,false_positive
645687,Astroviridae,0,0.4282,0,True,correct
651580,Adenoviridae,0,0.2413,0,True,correct
673323,Papillomaviridae,0,0.0733,0,True,correct
674086,Caliciviridae,0,0.3277,0,True,correct
674093,Caliciviridae,0,0.1518,0,True,correct
683172,Astroviridae,0,0.2214,0,True,correct
683174,Astroviridae,0,0.1472,0,True,correct
687340,Anelloviridae,1,0.0546,0,False,false_negative
687341,Anelloviridae,1,0.1749,0,False,false_negative
687342,Anelloviridae,1,0.1571,0,False,false_negative
687343,Anelloviridae,1,0.0596,0,False,false_negative
687345,Anelloviridae,0,0.0737,0,True,correct
687346,Anelloviridae,0,0.2122,0,True,correct
687347,Anelloviridae,0,0.1654,0,True,correct
687349,Anelloviridae,0,0.1901,0,True,correct
687351,Anelloviridae,0,0.1132,0,True,correct
687354,Anelloviridae,0,0.1281,0,True,correct
687355,Anelloviridae,0,0.2063,0,True,correct
687356,Anelloviridae,0,0.1391,0,True,correct
687357,Anelloviridae,0,0.1074,0,True,correct
687358,Anelloviridae,0,0.239,0,True,correct
687364,Anelloviridae,1,0.4046,0,False,false_negative
687365,Anelloviridae,1,0.2106,0,False,false_negative
687366,Anelloviridae,0,0.0906,0,True,correct
687367,Anelloviridae,0,0.12,0,True,correct
687369,Anelloviridae,0,0.0351,0,True,correct
687370,Anelloviridae,0,0.0539,0,True,correct
687371,Anelloviridae,0,0.0801,0,True,correct
687372,Anelloviridae,1,0.1517,0,False,false_negative
687373,Anelloviridae,0,0.0602,0,True,correct
687374,Anelloviridae,0,0.1584,0,True,correct
687375,Anelloviridae,0,0.2858,0,True,correct
687376,Anelloviridae,0,0.037,0,True,correct
687379,Anelloviridae,0,0.0456,0,True,correct
687380,Anelloviridae,0,0.0715,0,True,correct
688699,Phenuiviridae,0,0.7995,1,False,false_positive
689403,Parvoviridae,0,0.5254,1,False,false_positive
694003,Coronaviridae,1,0.7164,1,True,correct
694009,Coronaviridae,1,0.8444,1,True,correct
694014,Coronaviridae,1,0.8777,1,True,correct
696746,Papillomaviridae,0,0.1447,0,True,correct
714978,Adenoviridae,0,0.2921,0,True,correct
720708,Papillomaviridae,0,0.3094,0,True,correct
742919,Circoviridae,0,0.3362,0,True,correct
742925,Circoviridae,0,0.2215,0,True,correct
743811,Papillomaviridae,0,0.0607,0,True,correct
743812,Papillomaviridae,0,0.1273,0,True,correct
746830,Polyomaviridae,0,0.3532,0,True,correct
746831,Polyomaviridae,0,0.1599,0,True,correct
746832,Papillomaviridae,0,0.194,0,True,correct
749224,nan,0,0.6596,1,False,false_positive
756496,Caliciviridae,0,0.4918,0,True,correct
756497,Caliciviridae,0,0.2896,0,True,correct
765051,Papillomaviridae,0,0.0538,0,True,correct
765052,Papillomaviridae,0,0.0612,0,True,correct
765054,Papillomaviridae,0,0.0345,0,True,correct
765055,Papillomaviridae,0,0.2255,0,True,correct
765056,Papillomaviridae,0,0.0564,0,True,correct
861519,Picornaviridae,0,0.079,0,True,correct
880565,Adenoviridae,0,0.3285,0,True,correct
909328,Papillomaviridae,0,0.0287,0,True,correct
909329,Papillomaviridae,0,0.0598,0,True,correct
909331,Papillomaviridae,0,0.1285,0,True,correct
909332,Papillomaviridae,0,0.0351,0,True,correct
909333,Papillomaviridae,0,0.0504,0,True,correct
915426,Papillomaviridae,0,0.1456,0,True,correct
915428,Papillomaviridae,0,0.0564,0,True,correct
915429,Papillomaviridae,0,0.2219,0,True,correct
927771,Papillomaviridae,0,0.1007,0,True,correct
942038,Papillomaviridae,0,0.1299,0,True,correct
943084,Anelloviridae,0,0.5727,1,False,false_positive
943908,Polyomaviridae,0,0.282,0,True,correct
980087,Adenoviridae,0,0.1346,0,True,correct
990302,Papillomaviridae,0,0.026,0,True,correct
991902,Picornaviridae,0,0.4054,0,True,correct
1000647,Phenuiviridae,0,0.6683,1,False,false_positive
1000649,Phenuiviridae,0,0.7592,1,False,false_positive
1001303,Phenuiviridae,0,0.6176,1,False,false_positive
1002273,Anelloviridae,1,0.4574,0,False,false_negative
1003429,Caliciviridae,0,0.1574,0,True,correct
1031410,Caliciviridae,0,0.4566,0,True,correct
1033850,Picornaviridae,0,0.0989,0,True,correct
1048856,Phenuiviridae,0,0.7944,1,False,false_positive
1055684,Papillomaviridae,0,0.1115,0,True,correct
1069441,Adenoviridae,0,0.2021,0,True,correct
1070409,Papillomaviridae,0,0.0566,0,True,correct
1070411,Papillomaviridae,0,0.4116,0,True,correct
1070412,Papillomaviridae,0,0.047,0,True,correct
1070413,Papillomaviridae,0,0.1302,0,True,correct
1070414,Papillomaviridae,0,0.1572,0,True,correct
1070415,Papillomaviridae,0,0.0847,0,True,correct
1070416,Papillomaviridae,0,0.0684,0,True,correct
1070418,Papillomaviridae,0,0.1995,0,True,correct
1070419,Papillomaviridae,0,0.065,0,True,correct
1070420,Papillomaviridae,0,0.0241,0,True,correct
1077430,Picornaviridae,0,0.0375,0,True,correct
1091197,Adenoviridae,0,0.5921,1,False,false_positive
1091198,Adenoviridae,0,0.1373,0,True,correct
1094363,Adenoviridae,0,0.1863,0,True,correct
1096763,Adenoviridae,0,0.4877,0,True,correct
1101371,Adenoviridae,0,0.5218,1,False,false_positive
1110710,Papillomaviridae,0,0.0809,0,True,correct
1124795,Adenoviridae,0,0.1931,0,True,correct
1136260,Matonaviridae,0,0.6896,1,False,false_positive
1141754,Picornaviridae,0,0.1262,0,True,correct
1163715,Anelloviridae,0,0.9503,1,False,false_positive
1165934,Papillomaviridae,0,0.2623,0,True,correct
1172985,Flaviviridae,1,0.9202,1,True,correct
1175850,Papillomaviridae,0,0.2659,0,True,correct
1175851,Papillomaviridae,0,0.0848,0,True,correct
1195796,Papillomaviridae,0,0.0757,0,True,correct
1209820,Papillomaviridae,0,0.063,0,True,correct
1214955,Anelloviridae,0,0.5542,1,False,false_positive
1219376,Picornaviridae,0,0.0329,0,True,correct
1219377,Picornaviridae,0,0.1015,0,True,correct
1219378,Picornaviridae,0,0.0549,0,True,correct
1219380,Picornaviridae,0,0.0452,0,True,correct
1219381,Picornaviridae,0,0.3602,0,True,correct
1219404,Picornaviridae,0,0.1651,0,True,correct
1219405,Picornaviridae,0,0.0337,0,True,correct
1219406,Picornaviridae,0,0.0211,0,True,correct
1219407,Picornaviridae,0,0.0671,0,True,correct
1219413,Picornaviridae,0,0.0281,0,True,correct
1219416,Picornaviridae,0,0.0205,0,True,correct
1219419,Picornaviridae,0,0.0763,0,True,correct
1220265,Picornaviridae,0,0.0841,0,True,correct
1224522,Picornaviridae,0,0.0791,0,True,correct
1231709,Polyomaviridae,0,0.2311,0,True,correct
1233383,Picornaviridae,0,0.56,1,False,false_positive
1239439,Astroviridae,0,0.1421,0,True,correct
1239565,Astroviridae,0,0.1824,0,True,correct
1239567,Astroviridae,0,0.8162,1,False,false_positive
1239568,Astroviridae,0,0.802,1,False,false_positive
1239572,Astroviridae,0,0.2609,0,True,correct
1240004,Picornaviridae,0,0.0289,0,True,correct
1247113,Astroviridae,0,0.125,0,True,correct
1247114,Astroviridae,0,0.1277,0,True,correct
1248136,Picornaviridae,0,0.1951,0,True,correct
1280920,Caliciviridae,0,0.623,1,False,false_positive
1288116,Papillomaviridae,0,0.0609,0,True,correct
1295563,Picornaviridae,1,0.0898,0,False,false_negative
1297549,Papillomaviridae,0,0.0829,0,True,correct
1303334,Polyomaviridae,0,0.2302,0,True,correct
1315259,Papillomaviridae,0,0.0327,0,True,correct
1315260,Papillomaviridae,0,0.2383,0,True,correct
1315261,Papillomaviridae,0,0.0642,0,True,correct
1315262,Papillomaviridae,0,0.0786,0,True,correct
1315263,Papillomaviridae,0,0.2513,0,True,correct
1315264,Papillomaviridae,0,0.0764,0,True,correct
1315265,Papillomaviridae,0,0.0566,0,True,correct
1315266,Papillomaviridae,0,0.026,0,True,correct
1330524,Picornaviridae,1,0.5363,1,True,correct
1335626,Coronaviridae,1,0.7744,1,True,correct
1337398,Adenoviridae,0,0.2756,0,True,correct
1341019,Oomyviridae,1,0.3948,0,False,false_negative
1347832,Papillomaviridae,0,0.138,0,True,correct
1348384,Sedoreoviridae,1,0.1609,0,False,false_negative
1384672,Paramyxoviridae,0,0.0827,0,True,correct
1415627,Anelloviridae,0,0.569,1,False,false_positive
1415628,Anelloviridae,0,0.5704,1,False,false_positive
1418033,Picornaviridae,0,0.0474,0,True,correct
1418035,Picornaviridae,0,0.107,0,True,correct
1418064,Picornaviridae,0,0.1287,0,True,correct
1420544,Papillomaviridae,0,0.0273,0,True,correct
1425211,Picornaviridae,0,0.6048,1,False,false_positive
1434986,Papillomaviridae,0,0.1233,0,True,correct
1434988,Papillomaviridae,0,0.0615,0,True,correct
1435148,Picornaviridae,0,0.152,0,True,correct
1440170,Togaviridae,1,0.8591,1,True,correct
1442164,Picornaviridae,0,0.0756,0,True,correct
1449827,Papillomaviridae,0,0.3027,0,True,correct
1453408,Nairoviridae,1,0.7182,1,True,correct
1459003,Spinareoviridae,1,0.6353,1,True,correct
1461395,Adenoviridae,0,0.1399,0,True,correct
1472342,Papillomaviridae,0,0.1339,0,True,correct
1478160,Papillomaviridae,0,0.0614,0,True,correct
1488574,Genomoviridae,0,0.5855,1,False,false_positive
1501396,Peribunyaviridae,1,0.2396,0,False,false_negative
1507812,Caliciviridae,0,0.4835,0,True,correct
1511807,Picornaviridae,1,0.6048,1,True,correct
1511894,Parvoviridae,1,0.8104,1,True,correct
1511919,Parvoviridae,0,0.3332,0,True,correct
1513258,Papillomaviridae,0,0.1128,0,True,correct
1513259,Papillomaviridae,0,0.0266,0,True,correct
1513260,Papillomaviridae,0,0.0582,0,True,correct
1513261,Papillomaviridae,0,0.0256,0,True,correct
1513262,Papillomaviridae,0,0.0258,0,True,correct
1513263,Papillomaviridae,0,0.0869,0,True,correct
1516081,Genomoviridae,0,0.482,0,True,correct
1518574,Astroviridae,0,0.3142,0,True,correct
1525173,Pecoviridae,0,0.6989,1,False,false_positive
1535290,Anelloviridae,0,0.0855,0,True,correct
1535291,Anelloviridae,0,0.0529,0,True,correct
1542134,Papillomaviridae,0,0.0187,0,True,correct
1544901,Hepaciviridae,0,0.6961,1,False,false_positive
1545700,Papillomaviridae,0,0.0594,0,True,correct
1547495,Picornaviridae,0,0.552,1,False,false_positive
1572667,Circoviridae,0,0.4885,0,True,correct
1573584,Circoviridae,0,0.2792,0,True,correct
1578041,Paramyxoviridae,0,0.6263,1,False,false_positive
1582094,Picornaviridae,0,0.1189,0,True,correct
1595998,Smacoviridae,0,0.2668,0,True,correct
1597962,Sedoreoviridae,1,0.6773,1,True,correct
1604283,Adenoviridae,0,0.0935,0,True,correct
1618189,Orthomyxoviridae,0,0.7958,1,False,false_positive
1643649,Adenoviridae,0,0.1602,0,True,correct
1647924,Papillomaviridae,0,0.2294,0,True,correct
1673681,Genomoviridae,0,0.5954,1,False,false_positive
1678143,Hepeviridae,1,0.57,1,True,correct
1678145,Hepeviridae,1,0.3348,0,False,false_negative
1678227,Peribunyaviridae,0,0.4472,0,True,correct
1678230,Peribunyaviridae,1,0.2299,0,False,false_negative
1682339,Papillomaviridae,0,0.0356,0,True,correct
1682341,Papillomaviridae,0,0.1171,0,True,correct
1704090,Hepaciviridae,0,0.4224,0,True,correct
1714619,Bornaviridae,0,0.8367,1,False,false_positive
1714621,Bornaviridae,1,0.5701,1,True,correct
1764076,Peribunyaviridae,1,0.6822,1,True,correct
1788432,Adenoviridae,1,0.8732,1,True,correct
1788433,Adenoviridae,1,0.7295,1,True,correct
1803390,Astroviridae,0,0.8478,1,False,false_positive
1803394,Astroviridae,0,0.7002,1,False,false_positive
1803956,Picornaviridae,0,0.056,0,True,correct
1812175,Matonaviridae,0,0.7443,1,False,false_positive
1820159,Smacoviridae,0,0.3621,0,True,correct
1848960,Phenuiviridae,0,0.8667,1,False,false_positive
1851122,Papillomaviridae,0,0.0447,0,True,correct
1851123,Papillomaviridae,0,0.0852,0,True,correct
1851124,Papillomaviridae,0,0.052,0,True,correct
1851125,Papillomaviridae,0,0.2191,0,True,correct
1851126,Papillomaviridae,0,0.1629,0,True,correct
1851127,Papillomaviridae,0,0.0901,0,True,correct
1851128,Papillomaviridae,0,0.2613,0,True,correct
1851213,Papillomaviridae,0,0.0653,0,True,correct
1851214,Papillomaviridae,0,0.0596,0,True,correct
1851215,Papillomaviridae,0,0.1359,0,True,correct
1851216,Papillomaviridae,0,0.0159,0,True,correct
1851217,Papillomaviridae,0,0.0642,0,True,correct
1851218,Papillomaviridae,0,0.0422,0,True,correct
1851219,Papillomaviridae,0,0.2484,0,True,correct
1851220,Papillomaviridae,0,0.0377,0,True,correct
1851221,Papillomaviridae,0,0.0716,0,True,correct
1859149,Anelloviridae,0,0.1927,0,True,correct
1862824,Genomoviridae,0,0.4371,0,True,correct
1868658,Astroviridae,0,0.2524,0,True,correct
1891726,Polyomaviridae,0,0.0961,0,True,correct
1891727,Polyomaviridae,0,0.5756,1,False,false_positive
1891728,Polyomaviridae,0,0.0504,0,True,correct
1891745,Polyomaviridae,0,0.2465,0,True,correct
1891754,Polyomaviridae,0,0.3516,0,True,correct
1891762,Polyomaviridae,0,0.2404,0,True,correct
1891763,Polyomaviridae,0,0.3821,0,True,correct
1891765,Polyomaviridae,0,0.276,0,True,correct
1891767,Polyomaviridae,0,0.3635,0,True,correct
1897087,Bornaviridae,1,0.7025,1,True,correct
1906354,Picornaviridae,0,0.062,0,True,correct
1906355,Picornaviridae,0,0.0346,0,True,correct
1906356,Picornaviridae,0,0.0739,0,True,correct
1914415,Smacoviridae,0,0.2751,0,True,correct
1933180,Peribunyaviridae,1,0.8562,1,True,correct
1960046,Caliciviridae,0,0.5955,1,False,false_positive
1961678,Papillomaviridae,0,0.0786,0,True,correct
1961679,Papillomaviridae,0,0.4892,0,True,correct
1961680,Papillomaviridae,0,0.1063,0,True,correct
1961682,Papillomaviridae,0,0.1358,0,True,correct
1961683,Papillomaviridae,0,0.0596,0,True,correct
1961783,Papillomaviridae,0,0.0286,0,True,correct
1961924,Papillomaviridae,0,0.1147,0,True,correct
1965018,Circoviridae,0,0.0301,0,True,correct
1965089,Coronaviridae,1,0.3999,0,False,false_negative
1972568,Rhabdoviridae,1,0.5197,1,True,correct
1972574,Rhabdoviridae,1,0.6419,1,True,correct
1972575,Rhabdoviridae,1,0.5219,1,True,correct
1972576,Rhabdoviridae,1,0.8612,1,True,correct
1972577,Rhabdoviridae,1,0.7324,1,True,correct
1972578,Rhabdoviridae,1,0.3355,0,False,false_negative
1972579,Rhabdoviridae,1,0.6496,1,True,correct
1972587,Rhabdoviridae,1,0.186,0,False,false_negative
1978540,Rhabdoviridae,0,0.1074,0,True,correct
1980456,Hantaviridae,1,0.8393,1,True,correct
1982742,Picornaviridae,0,0.2769,0,True,correct
1985415,Genomoviridae,0,0.2767,0,True,correct
2003649,Picornaviridae,0,0.3563,0,True,correct
2003650,Picornaviridae,0,0.4467,0,True,correct
2003651,Picornaviridae,0,0.0605,0,True,correct
2003652,Picornaviridae,1,0.5959,1,True,correct
2004487,Genomoviridae,0,0.6091,1,False,false_positive
2004961,Genomoviridae,0,0.6578,1,False,false_positive
2004962,Genomoviridae,0,0.6831,1,False,false_positive
2015550,Picornaviridae,0,0.5903,1,False,false_positive
2017080,Circoviridae,0,0.0707,0,True,correct
2017081,Circoviridae,0,0.0955,0,True,correct
2017082,Circoviridae,0,0.3832,0,True,correct
2017083,Circoviridae,0,0.384,0,True,correct
2025360,Poxviridae,0,0.3675,0,True,correct
2032983,Picornaviridae,0,0.2354,0,True,correct
2035045,Picornaviridae,0,0.0769,0,True,correct
2038719,Circoviridae,0,0.6317,1,False,false_positive
2038720,Circoviridae,0,0.1401,0,True,correct
2038723,Circoviridae,0,0.3446,0,True,correct
2038724,Circoviridae,0,0.2489,0,True,correct
2038725,Circoviridae,0,0.6722,1,False,false_positive
2038727,Circoviridae,0,0.5,1,False,false_positive
2038728,Circoviridae,0,0.1791,0,True,correct
2045067,Picornaviridae,0,0.0564,0,True,correct
2045073,Picornaviridae,0,0.0211,0,True,correct
2045075,Picornaviridae,0,0.3388,0,True,correct
2045078,Picornaviridae,0,0.0226,0,True,correct
2057509,Circoviridae,0,0.0831,0,True,correct
2057931,Anelloviridae,0,0.0386,0,True,correct
2057933,Anelloviridae,0,0.0756,0,True,correct
2060135,Papillomaviridae,0,0.1176,0,True,correct
2060136,Papillomaviridae,0,0.073,0,True,correct
2060137,Papillomaviridae,0,0.0468,0,True,correct
2060138,Papillomaviridae,0,0.4157,0,True,correct
2060139,Papillomaviridae,0,0.0547,0,True,correct
2060140,Papillomaviridae,0,0.1098,0,True,correct
2065036,Anelloviridae,0,0.0458,0,True,correct
2065046,Anelloviridae,0,0.0556,0,True,correct
2065047,Anelloviridae,0,0.0344,0,True,correct
2065048,Anelloviridae,0,0.1138,0,True,correct
2065049,Anelloviridae,0,0.0575,0,True,correct
2065050,Anelloviridae,0,0.0368,0,True,correct
2065051,Anelloviridae,0,0.0965,0,True,correct
2065052,Anelloviridae,0,0.0678,0,True,correct
2065053,Anelloviridae,0,0.0509,0,True,correct
2065054,Anelloviridae,0,0.0493,0,True,correct
2065055,Anelloviridae,0,0.1228,0,True,correct
2065056,Anelloviridae,0,0.1838,0,True,correct
2083198,Togaviridae,1,0.552,1,True,correct
2083199,Togaviridae,0,0.7416,1,False,false_positive
2093789,Papillomaviridae,0,0.2658,0,True,correct
2094116,Picornaviridae,0,0.0666,0,True,correct
2137161,Orthomyxoviridae,1,0.6924,1,True,correct
2169701,Togaviridae,1,0.3303,0,False,false_negative
2169855,Circoviridae,0,0.1027,0,True,correct
2169902,Papillomaviridae,0,0.066,0,True,correct
2169935,Smacoviridae,0,0.2353,0,True,correct
2169936,Smacoviridae,0,0.287,0,True,correct
2169991,Arenaviridae,1,0.647,1,True,correct
2170113,Smacoviridae,0,0.296,0,True,correct
2170114,Smacoviridae,0,0.369,0,True,correct
2170195,Retroviridae,0,0.2112,0,True,correct
2170197,Retroviridae,0,0.0901,0,True,correct
2200830,Poxviridae,1,0.468,0,False,false_negative
2200956,Papillomaviridae,0,0.0611,0,True,correct
2200957,Papillomaviridae,0,0.0353,0,True,correct
2200958,Papillomaviridae,0,0.0615,0,True,correct
2200959,Papillomaviridae,0,0.0364,0,True,correct
2259331,Papillomaviridae,0,0.0341,0,True,correct
2259332,Papillomaviridae,0,0.315,0,True,correct
2259334,Papillomaviridae,0,0.0245,0,True,correct
2259343,Papillomaviridae,0,0.0934,0,True,correct
2259728,Hantaviridae,1,0.9483,1,True,correct
2269360,Flaviviridae,1,0.9245,1,True,correct
2320739,Papillomaviridae,0,0.0416,0,True,correct
2461378,Adenoviridae,0,0.1635,0,True,correct
2487725,Picornaviridae,1,0.0593,0,False,false_negative
2496633,Smacoviridae,0,0.3195,0,True,correct
2506584,Polyomaviridae,0,0.1858,0,True,correct
2530494,Smacoviridae,0,0.4359,0,True,correct
2560319,Paramyxoviridae,1,0.6733,1,True,correct
2560321,Paramyxoviridae,1,0.7445,1,True,correct
2560525,Paramyxoviridae,1,0.7052,1,True,correct
2560526,Paramyxoviridae,0,0.479,0,True,correct
2560580,Paramyxoviridae,1,0.7531,1,True,correct
2571073,Redondoviridae,0,0.0488,0,True,correct
2571075,Redondoviridae,0,0.0548,0,True,correct
2571077,Redondoviridae,0,0.0666,0,True,correct
2571078,Redondoviridae,0,0.0441,0,True,correct
2571079,Redondoviridae,0,0.0467,0,True,correct
2571082,Redondoviridae,0,0.0448,0,True,correct
2571084,Redondoviridae,0,0.0513,0,True,correct
2571085,Redondoviridae,0,0.0325,0,True,correct
2571086,Redondoviridae,0,0.0751,0,True,correct
2571088,Redondoviridae,0,0.0492,0,True,correct
2571089,Redondoviridae,0,0.0606,0,True,correct
2571090,Redondoviridae,0,0.1171,0,True,correct
2571091,Redondoviridae,0,0.069,0,True,correct
2575370,Dicistroviridae,0,0.2952,0,True,correct
2576944,Phenuiviridae,0,0.5,1,False,false_positive
2583509,Genomoviridae,0,0.7287,1,False,false_positive
2609450,nan,0,0.2989,0,True,correct
2650411,Picornaviridae,0,0.2695,0,True,correct
2714898,Circoviridae,0,0.1298,0,True,correct
2734294,Polyomaviridae,0,0.2006,0,True,correct
2734436,Phenuiviridae,0,0.525,1,False,false_positive
2747210,Spinareoviridae,1,0.4374,0,False,false_negative
2748252,Peribunyaviridae,0,0.6792,1,False,false_positive
2748253,Peribunyaviridae,0,0.321,0,True,correct
2748254,Peribunyaviridae,0,0.2293,0,True,correct
2748762,Spinareoviridae,1,0.5727,1,True,correct
2748958,Phenuiviridae,1,0.8558,1,True,correct
2749421,Picornaviridae,0,0.1476,0,True,correct
2749445,Anelloviridae,0,0.1053,0,True,correct
2749453,Anelloviridae,0,0.0937,0,True,correct
2760813,Picornaviridae,1,0.2086,0,False,false_negative
2760818,Picornaviridae,0,0.1455,0,True,correct
2760819,Picornaviridae,0,0.1898,0,True,correct
2760820,Picornaviridae,0,0.1331,0,True,correct
2773471,Parvoviridae,0,0.3843,0,True,correct
2777131,Picornaviridae,0,0.0198,0,True,correct
2777134,Picornaviridae,0,0.2823,0,True,correct
2777147,Picornaviridae,0,0.4478,0,True,correct
2778524,Anelloviridae,0,0.1053,0,True,correct
2779846,Caliciviridae,0,0.7723,1,False,false_positive
2779847,Picornaviridae,1,0.4619,0,False,false_negative
2847137,Hepadnaviridae,1,0.1344,0,False,false_negative
2847138,Hepadnaviridae,0,0.4201,0,True,correct
2847139,Hepadnaviridae,0,0.6568,1,False,false_positive
2847140,Hepadnaviridae,0,0.6406,1,False,false_positive
2847141,Hepadnaviridae,0,0.5736,1,False,false_positive
2848423,Papillomaviridae,0,0.056,0,True,correct
2853105,Genomoviridae,0,0.4947,0,True,correct
2853106,Papillomaviridae,0,0.0631,0,True,correct
2853118,Anelloviridae,0,0.092,0,True,correct
2853119,Anelloviridae,0,0.1624,0,True,correct
2853120,Anelloviridae,0,0.1663,0,True,correct
3051624,Parvoviridae,1,0.2557,0,False,false_negative
3051989,Phenuiviridae,1,0.7504,1,True,correct
3051992,Phenuiviridae,1,0.7759,1,True,correct
3052121,Circoviridae,0,0.2567,0,True,correct
3052181,Filoviridae,1,0.6205,1,True,correct
3052189,Parvoviridae,1,0.2594,0,False,false_negative
3052221,Paramyxoviridae,1,0.408,0,False,false_negative
3052223,Paramyxoviridae,1,0.7667,1,True,correct
3052224,Paramyxoviridae,1,0.4868,0,False,false_negative
3052225,Paramyxoviridae,1,0.5853,1,True,correct
3052230,Hepaciviridae,1,0.3737,0,False,false_negative
3052236,Hepaciviridae,1,0.6117,1,True,correct
3052299,Arenaviridae,0,0.3067,0,True,correct
3052300,Arenaviridae,1,0.8091,1,True,correct
3052302,Arenaviridae,0,0.7734,1,False,false_positive
3052303,Arenaviridae,1,0.5885,1,True,correct
3052305,Arenaviridae,1,0.7707,1,True,correct
3052307,Arenaviridae,1,0.8339,1,True,correct
3052310,Arenaviridae,1,0.8828,1,True,correct
3052314,Arenaviridae,1,0.8435,1,True,correct
3052317,Arenaviridae,1,0.849,1,True,correct
3052328,Arenaviridae,1,0.7547,1,True,correct
3052329,Arenaviridae,1,0.4433,0,False,false_negative
3052330,Arenaviridae,1,0.7451,1,True,correct
3052331,Arenaviridae,1,0.5,1,True,correct
3052342,Paramyxoviridae,1,0.441,0,False,false_negative
3052370,Peribunyaviridae,1,0.2857,0,False,false_negative
3052371,Peribunyaviridae,1,0.6972,1,True,correct
3052385,Peribunyaviridae,1,0.636,1,True,correct
3052387,Peribunyaviridae,1,0.3628,0,False,false_negative
3052390,Peribunyaviridae,1,0.7512,1,True,correct
3052391,Peribunyaviridae,0,0.0768,0,True,correct
3052397,Peribunyaviridae,1,0.5539,1,True,correct
3052399,Peribunyaviridae,0,0.7031,1,False,false_positive
3052401,Peribunyaviridae,1,0.5991,1,True,correct
3052402,Peribunyaviridae,1,0.9137,1,True,correct
3052404,Peribunyaviridae,1,0.6833,1,True,correct
3052406,Peribunyaviridae,1,0.9229,1,True,correct
3052407,Peribunyaviridae,1,0.3173,0,False,false_negative
3052409,Peribunyaviridae,1,0.7356,1,True,correct
3052413,Peribunyaviridae,1,0.2997,0,False,false_negative
3052414,Peribunyaviridae,0,0.7802,1,False,false_positive
3052418,Peribunyaviridae,1,0.5751,1,True,correct
3052420,Peribunyaviridae,1,0.4532,0,False,false_negative
3052424,Peribunyaviridae,1,0.426,0,False,false_negative
3052429,Peribunyaviridae,1,0.7714,1,True,correct
3052431,Peribunyaviridae,1,0.4277,0,False,false_negative
3052439,Peribunyaviridae,1,0.7331,1,True,correct
3052440,Peribunyaviridae,1,0.1299,0,False,false_negative
3052444,Peribunyaviridae,1,0.2223,0,False,false_negative
3052445,Peribunyaviridae,1,0.6822,1,True,correct
3052446,Peribunyaviridae,0,0.2035,0,True,correct
3052456,Peribunyaviridae,1,0.3773,0,False,false_negative
3052474,Hantaviridae,1,0.8263,1,True,correct
3052477,Hantaviridae,1,0.9011,1,True,correct
3052480,Hantaviridae,1,0.7408,1,True,correct
3052493,Hantaviridae,1,0.6512,1,True,correct
3052498,Hantaviridae,1,0.5973,1,True,correct
3052499,Hantaviridae,1,0.322,0,False,false_negative
3052503,Hantaviridae,1,0.2841,0,False,false_negative
3052505,Filoviridae,1,0.6143,1,True,correct
3052510,Nairoviridae,0,0.6264,1,False,false_positive
3052514,Nairoviridae,1,0.8911,1,True,correct
3052518,Nairoviridae,1,0.8192,1,True,correct
